FREQ,TIME_FORMAT,TIME_PERIOD,NACE_R2,NA_ITEM,GEO,OBS_VALUE,UNIT,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,NACE_R2_DESC,NA_ITEM_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2003,TOTAL_INDICATOR,B1G,CY,5175.2,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Cyprus
A,P1Y,2003,TOTAL_INDICATOR,B1G,CY,5185.6,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Cyprus
A,P1Y,2003,TOTAL_INDICATOR,B1G,CZ,38.2263491213546055626772805730719831612,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Czechia
A,P1Y,2003,TOTAL_INDICATOR,B1G,CZ,30982.8,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Czechia
A,P1Y,2003,TOTAL_INDICATOR,B1G,CZ,986673,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Czechia
A,P1Y,2003,TOTAL_INDICATOR,B1G,DE,48.79295215083815671637305637197449166652,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Germany
A,P1Y,2003,TOTAL_INDICATOR,B1G,DE,974163,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Germany
A,P1Y,2003,TOTAL_INDICATOR,B1G,DE,974163,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Germany
A,P1Y,2003,TOTAL_INDICATOR,B1G,DK,47.33373698916442641688908824489683025952,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Denmark
A,P1Y,2003,TOTAL_INDICATOR,B1G,DK,78722.3,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Denmark
A,P1Y,2003,TOTAL_INDICATOR,B1G,DK,584962,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Denmark
A,P1Y,2003,TOTAL_INDICATOR,B1G,EE,31.86316557631002829379456912775736470829,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Estonia
A,P1Y,2003,TOTAL_INDICATOR,B1G,EE,2488.8,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Estonia
A,P1Y,2003,TOTAL_INDICATOR,B1G,EE,2488.8,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Estonia
A,P1Y,2003,TOTAL_INDICATOR,B1G,EL,36.27989937288724804284252903495907506788,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Greece
A,P1Y,2003,TOTAL_INDICATOR,B1G,EL,58234.1,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Greece
A,P1Y,2003,TOTAL_INDICATOR,B1G,EL,58234.1,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Greece
A,P1Y,2003,TOTAL_INDICATOR,B1G,ES,36.53980103945276919504920433641120894429,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Spain
A,P1Y,2003,TOTAL_INDICATOR,B1G,ES,265967,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Spain
A,P1Y,2003,TOTAL_INDICATOR,B1G,ES,265967,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Spain
A,P1Y,2003,TOTAL_INDICATOR,B1G,EU28,44.63186371292554348652555656078027724277,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,European Union
A,P1Y,2003,TOTAL_INDICATOR,B1G,EU28,4243938.5,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",European Union
A,P1Y,2003,TOTAL_INDICATOR,B1G,EU28,4243938.5,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",European Union
A,P1Y,2003,TOTAL_INDICATOR,B1G,FI,45.73903324951103660240290583962000558815,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Finland
A,P1Y,2003,TOTAL_INDICATOR,B1G,FI,60569,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Finland
A,P1Y,2003,TOTAL_INDICATOR,B1G,FI,60569,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Finland
A,P1Y,2003,TOTAL_INDICATOR,B1G,FR,45.98936996378382462141811407720899271933,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,France
A,P1Y,2003,TOTAL_INDICATOR,B1G,FR,675691,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",France
A,P1Y,2003,TOTAL_INDICATOR,B1G,FR,675691,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",France
A,P1Y,2003,TOTAL_INDICATOR,B1G,HR,37.42765373702840773826946568162570785184,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Croatia
A,P1Y,2003,TOTAL_INDICATOR,B1G,HR,9590.2,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Croatia
A,P1Y,2003,TOTAL_INDICATOR,B1G,HR,72586.2,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Croatia
A,P1Y,2003,TOTAL_INDICATOR,B1G,HU,45.31764684111181020763166660498167955883,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Hungary
A,P1Y,2003,TOTAL_INDICATOR,B1G,HU,29386.5,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Hungary
A,P1Y,2003,TOTAL_INDICATOR,B1G,HU,7452968,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Hungary
A,P1Y,2003,TOTAL_INDICATOR,B1G,IE,52.00520483975653881258001704445438747364,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Ireland
A,P1Y,2003,TOTAL_INDICATOR,B1G,IE,67064.3,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Ireland
A,P1Y,2003,TOTAL_INDICATOR,B1G,IE,67064.3,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Ireland
A,P1Y,2003,TOTAL_INDICATOR,B1G,IT,40.86159396175058752501628644870755594508,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Italy
A,P1Y,2003,TOTAL_INDICATOR,B1G,IT,515460.1,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Italy
A,P1Y,2003,TOTAL_INDICATOR,B1G,IT,515460.1,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Italy
A,P1Y,2003,TOTAL_INDICATOR,B1G,LT,30.30806767300319060514250475909590583693,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Lithuania
A,P1Y,2003,TOTAL_INDICATOR,B1G,LT,4521.4,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Lithuania
A,P1Y,2003,TOTAL_INDICATOR,B1G,LT,4521.6,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Lithuania
A,P1Y,2003,TOTAL_INDICATOR,B1G,LU,49.80218281036834924965893587994542974079,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Luxembourg
A,P1Y,2003,TOTAL_INDICATOR,B1G,LU,11681.6,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Luxembourg
A,P1Y,2003,TOTAL_INDICATOR,B1G,LU,11681.6,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Luxembourg
A,P1Y,2003,TOTAL_INDICATOR,B1G,LV,33.0023519896129327501250492215020806062,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Latvia
A,P1Y,2003,TOTAL_INDICATOR,B1G,LV,2826.8,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Latvia
A,P1Y,2003,TOTAL_INDICATOR,B1G,LV,3101,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Latvia
A,P1Y,2003,TOTAL_INDICATOR,B1G,MT,34.2041978940487030421890686652191169947,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Malta
A,P1Y,2003,TOTAL_INDICATOR,B1G,MT,1454.3,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Malta
A,P1Y,2003,TOTAL_INDICATOR,B1G,MT,1465,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Malta
A,P1Y,2003,TOTAL_INDICATOR,B1G,NL,50.02115059221658206429780033840947546531,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Netherlands
A,P1Y,2003,TOTAL_INDICATOR,B1G,NL,229405,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Netherlands
A,P1Y,2003,TOTAL_INDICATOR,B1G,NL,229405,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Netherlands
A,P1Y,2003,TOTAL_INDICATOR,B1G,PL,35.74185342231118435555304072493136280636,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Poland
A,P1Y,2003,TOTAL_INDICATOR,B1G,PL,60639.7,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Poland
A,P1Y,2003,TOTAL_INDICATOR,B1G,PL,266791,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Poland
A,P1Y,2003,TOTAL_INDICATOR,B1G,PT,40.61187950299958585908405181693562339951,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Portugal
A,P1Y,2003,TOTAL_INDICATOR,B1G,PT,51875.3,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Portugal
A,P1Y,2003,TOTAL_INDICATOR,B1G,PT,51875.3,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Portugal
A,P1Y,2003,TOTAL_INDICATOR,B1G,RO,26.52283373392515658169441569150335970807,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Romania
A,P1Y,2003,TOTAL_INDICATOR,B1G,RO,12094.2,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Romania
A,P1Y,2003,TOTAL_INDICATOR,B1G,RO,45415.2,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Romania
A,P1Y,2003,TOTAL_INDICATOR,B1G,SE,46.29877528751970244613004495644198151629,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Sweden
A,P1Y,2003,TOTAL_INDICATOR,B1G,SE,120843.6,CP_MEUR,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million euro",Sweden
A,P1Y,2003,TOTAL_INDICATOR,B1G,SE,1102599,CP_MNAC,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross","Current prices, million units of national currency",Sweden
A,P1Y,2003,TOTAL_INDICATOR,B1G,SI,44.30839811614767870045529332903866075859,PERC_OF_TOTAL,Annual,Annual,Year 2003,Knowledge intensive services and high-tech manufacturing and medium high-tech manufacturing,"Value added, gross",Percentage of total value added,Slovenia
